interaction_id,traveller_id,hotel_id,month,nights,budget,hotel_price,comfort_match,party_match,accessibility_match,budget_fit,location_quality,amenity_match,route_efficiency,context_component,excessive_cost_penalty,synthetic_suitability_score,split,traveller_type,adults,children,seniors,total_party_size,pace,budget_level,hotel_comfort,mobility_need,dietary_preference,preferred_transport,food_preference,culture_preference,nature_preference,beach_preference,wellness_preference,adventure_preference,nightlife_preference,shopping_preference,history_preference,photography_preference,wildlife_preference,spirituality_preference,comfort_level,star_category,quality_score,price_per_night,room_capacity,accessibility_score
HI0007042,T001761,H0008,February,2,41997,1314.0,44.0,65.0,100.0,100.0,46.48,37.5,67.15,100.0,0.0,89.86,validation,solo,1,0,0,1,easy_going,high,premium,no_restriction,vegan,balanced,89,46,79,58,87,12,36,51,62,54,65,81,budget,2,35.5,1314,2,44
HI0007043,T001761,H0035,February,2,41997,25212.0,72.0,60.0,100.0,5.63,53.08,87.5,74.35,100.0,100.0,67.46,validation,solo,1,0,0,1,easy_going,high,premium,no_restriction,vegan,balanced,89,46,79,58,87,12,36,51,62,54,65,81,luxury,5,90.3,25212,2,72
HI0007044,T001761,H0027,February,2,41997,11145.0,100.0,79.0,100.0,85.06,68.2,62.5,86.05,100.0,21.78,87.64,validation,solo,1,0,0,1,easy_going,high,premium,no_restriction,vegan,balanced,89,46,79,58,87,12,36,51,62,54,65,81,premium,4,72.4,11145,2,76
HI0007045,T001762,H0033,March,1,24978,10987.0,72.0,74.52,100.0,8.93,67.72,62.5,80.35,100.0,53.12,64.21,train,friends,7,0,0,7,balanced,low,standard,no_restriction,no_preference,public_transport,38,87,72,58,67,25,9,69,89,74,66,80,premium,4,83.0,10987,2,65
HI0007046,T001762,H0008,March,1,24978,1314.0,72.0,75.44,100.0,100.0,46.48,37.5,67.15,100.0,0.0,93.85,train,friends,7,0,0,7,balanced,low,standard,no_restriction,no_preference,public_transport,38,87,72,58,67,25,9,69,89,74,66,80,budget,2,35.5,1314,2,44
HI0007047,T001762,H0011,March,1,24978,6631.0,100.0,52.44,100.0,100.0,60.4,62.5,78.55,100.0,0.0,100.0,train,friends,7,0,0,7,balanced,low,standard,no_restriction,no_preference,public_transport,38,87,72,58,67,25,9,69,89,74,66,80,standard,3,62.4,6631,2,15
HI0007048,T001762,H0016,March,1,24978,9320.0,72.0,58.88,100.0,47.24,55.6,62.5,81.55,100.0,30.78,83.27,train,friends,7,0,0,7,balanced,low,standard,no_restriction,no_preference,public_transport,38,87,72,58,67,25,9,69,89,74,66,80,premium,4,87.3,9320,2,55
HI0007049,T001763,H0009,October,8,109216,4070.0,100.0,56.0,100.0,100.0,61.24,75.0,83.8,100.0,0.0,100.0,train,couple,2,0,0,2,balanced,high,standard,no_restriction,no_preference,public_transport,93,78,78,34,54,45,53,59,43,47,37,50,standard,3,55.9,4070,3,44
HI0007050,T001763,H0017,October,8,109216,2123.0,72.0,82.0,100.0,100.0,75.28,75.0,85.0,100.0,0.0,95.69,train,couple,2,0,0,2,balanced,high,standard,no_restriction,no_preference,public_transport,93,78,78,34,54,45,53,59,43,47,37,50,budget,2,58.2,2123,2,34
HI0007051,T001763,H0003,October,8,109216,9176.0,72.0,86.0,100.0,43.13,64.24,75.0,83.95,100.0,82.93,85.61,train,couple,2,0,0,2,balanced,high,standard,no_restriction,no_preference,public_transport,93,78,78,34,54,45,53,59,43,47,37,50,premium,4,80.4,9176,3,63
HI0007052,T001763,H0011,October,8,109216,6631.0,100.0,78.0,100.0,72.22,60.4,62.5,78.55,100.0,40.52,100.0,train,couple,2,0,0,2,balanced,high,standard,no_restriction,no_preference,public_transport,93,78,78,34,54,45,53,59,43,47,37,50,standard,3,62.4,6631,2,15
HI0007053,T001764,H0010,April,3,79823,2651.0,44.0,62.56,100.0,100.0,57.16,12.5,74.8,100.0,0.0,78.61,train,friends,4,0,0,4,easy_going,high,premium,no_restriction,no_preference,fastest,54,87,68,57,54,0,40,49,82,100,42,82,budget,2,58.1,2651,2,28
HI0007054,T001764,H0033,April,3,79823,10987.0,100.0,74.52,100.0,100.0,67.72,62.5,80.35,100.0,0.0,100.0,train,friends,4,0,0,4,easy_going,high,premium,no_restriction,no_preference,fastest,54,87,68,57,54,0,40,49,82,100,42,82,premium,4,83.0,10987,2,65
HI0007055,T001764,H0035,April,3,79823,25212.0,72.0,90.16,100.0,54.87,53.08,87.5,74.35,100.0,65.81,78.82,train,friends,4,0,0,4,easy_going,high,premium,no_restriction,no_preference,fastest,54,87,68,57,54,0,40,49,82,100,42,82,luxury,5,90.3,25212,2,72
HI0007056,T001764,H0020,April,3,79823,3776.0,72.0,54.28,100.0,100.0,82.72,75.0,91.0,100.0,0.0,91.5,train,friends,4,0,0,4,easy_going,high,premium,no_restriction,no_preference,fastest,54,87,68,57,54,0,40,49,82,100,42,82,standard,3,66.7,3776,3,59
HI0007057,T001765,H0028,December,2,54369,4489.0,44.0,57.78,100.0,100.0,60.04,75.0,84.25,100.0,0.0,88.52,train,family,2,4,0,6,balanced,low,luxury,no_restriction,vegetarian,private_transport,84,69,84,56,63,73,52,53,68,49,58,33,standard,3,61.1,4489,3,100
HI0007058,T001765,H0009,December,2,54369,4070.0,44.0,51.34,100.0,100.0,61.24,75.0,83.8,100.0,0.0,83.47,train,family,2,4,0,6,balanced,low,luxury,no_restriction,vegetarian,private_transport,84,69,84,56,63,73,52,53,68,49,58,33,standard,3,55.9,4070,3,44
HI0007059,T001765,H0025,December,2,54369,27248.0,100.0,57.22,100.0,66.53,52.12,75.0,81.7,100.0,19.52,88.94,train,family,2,4,0,6,balanced,low,luxury,no_restriction,vegetarian,private_transport,84,69,84,56,63,73,52,53,68,49,58,33,luxury,5,91.8,27248,2,71
HI0007060,T001765,H0037,December,2,54369,1947.0,16.0,32.57,100.0,100.0,59.8,50.0,83.5,100.0,0.0,90.42,train,family,2,4,0,6,balanced,low,luxury,no_restriction,vegetarian,private_transport,84,69,84,56,63,73,52,53,68,49,58,33,budget,2,39.1,1947,3,69
HI0007061,T001766,H0005,June,2,30818,5001.0,44.0,66.0,100.0,100.0,61.6,62.5,79.45,80.75,0.0,88.88,test,solo,1,0,0,1,balanced,low,luxury,no_restriction,vegan,fastest,62,37,75,79,58,96,65,5,100,81,36,6,standard,3,64.9,5001,2,47
HI0007062,T001766,H0025,June,2,30818,27248.0,100.0,75.0,100.0,38.35,52.12,62.5,81.7,100.0,35.96,74.88,test,solo,1,0,0,1,balanced,low,luxury,no_restriction,vegan,fastest,62,37,75,79,58,96,65,5,100,81,36,6,luxury,5,91.8,27248,2,71
HI0007063,T001766,H0014,June,2,30818,11338.0,72.0,54.0,100.0,100.0,61.6,50.0,80.8,100.0,0.0,92.45,test,solo,1,0,0,1,balanced,low,luxury,no_restriction,vegan,fastest,62,37,75,79,58,96,65,5,100,81,36,6,premium,4,89.7,11338,2,74
HI0007064,T001766,H0010,June,2,30818,2651.0,16.0,62.0,100.0,100.0,57.16,12.5,74.8,100.0,0.0,72.6,test,solo,1,0,0,1,balanced,low,luxury,no_restriction,vegan,fastest,62,37,75,79,58,96,65,5,100,81,36,6,budget,2,58.1,2651,2,28
HI0007065,T001767,H0023,December,3,99211,24419.0,44.0,66.79,100.0,0.0,73.0,75.0,83.95,100.0,100.0,53.79,train,family,4,4,0,8,balanced,high,standard,no_restriction,no_preference,balanced,79,63,75,71,89,45,9,45,63,53,68,72,luxury,5,96.1,24419,2,61
HI0007066,T001767,H0008,December,3,99211,1314.0,72.0,70.29,100.0,100.0,46.48,50.0,67.15,100.0,0.0,99.15,train,family,4,4,0,8,balanced,high,standard,no_restriction,no_preference,balanced,79,63,75,71,89,45,9,45,63,53,68,72,budget,2,35.5,1314,2,44
HI0007067,T001767,H0011,December,3,99211,6631.0,100.0,50.97,100.0,100.0,60.4,75.0,78.55,100.0,0.0,100.0,train,family,4,4,0,8,balanced,high,standard,no_restriction,no_preference,balanced,79,63,75,71,89,45,9,45,63,53,68,72,standard,3,62.4,6631,2,15
HI0007068,T001767,H0013,December,3,99211,4412.0,100.0,58.33,100.0,100.0,74.56,62.5,86.65,100.0,0.0,100.0,train,family,4,4,0,8,balanced,high,standard,no_restriction,no_preference,balanced,79,63,75,71,89,45,9,45,63,53,68,72,standard,3,57.2,4412,3,62
HI0007069,T001768,H0034,February,3,16040,4196.0,100.0,64.0,100.0,100.0,52.96,75.0,74.8,100.0,0.0,100.0,test,solo,1,0,0,1,easy_going,medium,standard,no_restriction,vegetarian,balanced,73,53,49,29,70,39,69,89,15,53,53,33,standard,3,56.9,4196,3,38
HI0007070,T001768,H0005,February,3,16040,5001.0,100.0,66.0,100.0,84.74,61.6,62.5,79.45,100.0,13.35,100.0,test,solo,1,0,0,1,easy_going,medium,standard,no_restriction,vegetarian,balanced,73,53,49,29,70,39,69,89,15,53,53,33,standard,3,64.9,5001,2,47
HI0007071,T001768,H0033,February,3,16040,10987.0,72.0,64.0,100.0,0.0,67.72,62.5,80.35,100.0,100.0,62.59,test,solo,1,0,0,1,easy_going,medium,standard,no_restriction,vegetarian,balanced,73,53,49,29,70,39,69,89,15,53,53,33,premium,4,83.0,10987,2,65
HI0007072,T001768,H0026,February,3,16040,1802.0,72.0,97.0,100.0,100.0,56.08,25.0,80.35,100.0,0.0,99.49,test,solo,1,0,0,1,easy_going,medium,standard,no_restriction,vegetarian,balanced,73,53,49,29,70,39,69,89,15,53,53,33,budget,2,40.2,1802,3,63
HI0007073,T001769,H0019,June,5,118912,3860.0,72.0,77.28,100.0,100.0,63.16,50.0,77.2,100.0,0.0,97.71,validation,friends,4,0,0,4,easy_going,high,premium,no_restriction,vegetarian,lowest_cost,84,79,63,62,43,13,51,79,60,59,10,73,standard,3,63.5,3860,3,56
HI0007074,T001769,H0014,June,5,118912,11338.0,100.0,72.68,100.0,100.0,61.6,50.0,80.8,100.0,0.0,100.0,validation,friends,4,0,0,4,easy_going,high,premium,no_restriction,vegetarian,lowest_cost,84,79,63,62,43,13,51,79,60,59,10,73,premium,4,89.7,11338,2,74
HI0007075,T001769,H0028,June,5,118912,4489.0,72.0,67.16,100.0,100.0,60.04,62.5,84.25,100.0,0.0,100.0,validation,friends,4,0,0,4,easy_going,high,premium,no_restriction,vegetarian,lowest_cost,84,79,63,62,43,13,51,79,60,59,10,73,standard,3,61.1,4489,3,100
HI0007076,T001769,H0007,June,5,118912,27129.0,72.0,66.24,100.0,59.47,62.92,87.5,84.4,77.17,59.1,79.96,validation,friends,4,0,0,4,easy_going,high,premium,no_restriction,vegetarian,lowest_cost,84,79,63,62,43,13,51,79,60,59,10,73,luxury,5,89.5,27129,3,54
HI0007077,T001770,H0004,November,3,121468,4879.0,44.0,79.12,100.0,100.0,58.72,75.0,78.25,100.0,0.0,97.11,validation,family,5,4,0,9,balanced,medium,luxury,no_restriction,no_preference,balanced,94,84,78,74,62,22,33,60,86,57,70,62,standard,3,68.9,4879,3,60
HI0007078,T001770,H0023,November,3,121468,24419.0,100.0,66.79,100.0,95.13,73.0,75.0,83.95,100.0,4.26,100.0,validation,family,5,4,0,9,balanced,medium,luxury,no_restriction,no_preference,balanced,94,84,78,74,62,22,33,60,86,57,70,62,luxury,5,96.1,24419,2,61
HI0007079,T001770,H0035,November,3,121468,25212.0,100.0,78.02,100.0,100.0,53.08,100.0,74.35,100.0,0.0,100.0,validation,family,5,4,0,9,balanced,medium,luxury,no_restriction,no_preference,balanced,94,84,78,74,62,22,33,60,86,57,70,62,luxury,5,90.3,25212,2,72
HI0007080,T001770,H0014,November,3,121468,11338.0,72.0,56.49,100.0,100.0,61.6,62.5,80.8,100.0,0.0,80.92,validation,family,5,4,0,9,balanced,medium,luxury,no_restriction,no_preference,balanced,94,84,78,74,62,22,33,60,86,57,70,62,premium,4,89.7,11338,2,74
HI0007081,T001771,H0010,January,4,17818,2651.0,100.0,62.56,100.0,31.36,57.16,12.5,74.8,100.0,40.04,74.9,train,friends,3,0,0,3,balanced,low,budget,no_restriction,no_preference,public_transport,71,39,84,74,66,84,63,10,44,76,60,16,budget,2,58.1,2651,2,28
HI0007082,T001771,H0025,January,4,17818,27248.0,16.0,72.68,100.0,0.0,52.12,62.5,81.7,100.0,100.0,40.72,train,friends,3,0,0,3,balanced,low,budget,no_restriction,no_preference,public_transport,71,39,84,74,66,84,63,10,44,76,60,16,luxury,5,91.8,27248,2,71
HI0007083,T001771,H0018,January,4,17818,5949.0,72.0,59.8,100.0,0.0,56.08,25.0,80.5,100.0,100.0,47.41,train,friends,3,0,0,3,balanced,low,budget,no_restriction,no_preference,public_transport,71,39,84,74,66,84,63,10,44,76,60,16,standard,3,71.9,5949,2,80
HI0007084,T001771,H0003,January,4,17818,9176.0,44.0,62.0,100.0,0.0,64.24,75.0,83.95,100.0,100.0,46.79,train,friends,3,0,0,3,balanced,low,budget,no_restriction,no_preference,public_transport,71,39,84,74,66,84,63,10,44,76,60,16,premium,4,80.4,9176,3,63
HI0007085,T001772,H0013,December,4,28222,4412.0,72.0,69.0,100.0,3.52,74.56,50.0,86.65,100.0,84.42,71.57,train,couple,2,0,0,2,balanced,medium,budget,no_restriction,non_vegetarian,private_transport,59,65,89,72,57,99,76,18,65,79,61,14,standard,3,57.2,4412,3,62
HI0007086,T001772,H0019,December,4,28222,3860.0,72.0,82.0,100.0,25.6,63.16,50.0,77.2,100.0,65.1,62.99,train,couple,2,0,0,2,balanced,medium,budget,no_restriction,non_vegetarian,private_transport,59,65,89,72,57,99,76,18,65,79,61,14,standard,3,63.5,3860,3,56
HI0007087,T001772,H0018,December,4,28222,5949.0,72.0,75.0,100.0,0.0,56.08,25.0,80.5,100.0,100.0,51.98,train,couple,2,0,0,2,balanced,medium,budget,no_restriction,non_vegetarian,private_transport,59,65,89,72,57,99,76,18,65,79,61,14,standard,3,71.9,5949,2,80
HI0007088,T001772,H0037,December,4,28222,1947.0,100.0,82.0,100.0,100.0,59.8,50.0,83.5,100.0,0.0,100.0,train,couple,2,0,0,2,balanced,medium,budget,no_restriction,non_vegetarian,private_transport,59,65,89,72,57,99,76,18,65,79,61,14,budget,2,39.1,1947,3,69
HI0007089,T001773,H0004,October,1,25783,4879.0,44.0,78.2,100.0,100.0,58.72,75.0,78.25,100.0,0.0,92.63,validation,friends,4,0,0,4,balanced,low,luxury,no_restriction,vegan,fastest,80,81,56,67,46,34,19,40,77,73,57,75,standard,3,68.9,4879,3,60
HI0007090,T001773,H0039,October,1,25783,25055.0,100.0,57.04,100.0,96.32,52.36,87.5,73.3,100.0,2.15,100.0,validation,friends,4,0,0,4,balanced,low,luxury,no_restriction,vegan,fastest,80,81,56,67,46,34,19,40,77,73,57,75,luxury,5,91.0,25055,2,100
HI0007091,T001773,H0029,October,1,25783,3084.0,44.0,79.12,100.0,100.0,52.84,62.5,77.35,100.0,0.0,86.02,validation,friends,4,0,0,4,balanced,low,luxury,no_restriction,vegan,fastest,80,81,56,67,46,34,19,40,77,73,57,75,standard,3,74.8,3084,2,83
HI0007092,T001773,H0001,October,1,25783,2049.0,16.0,67.16,100.0,100.0,48.4,25.0,74.8,100.0,0.0,68.53,validation,friends,4,0,0,4,balanced,low,luxury,no_restriction,vegan,fastest,80,81,56,67,46,34,19,40,77,73,57,75,budget,2,36.3,2049,3,13
HI0007093,T001774,H0030,November,3,31387,1633.0,72.0,75.0,100.0,100.0,55.96,37.5,73.0,100.0,0.0,99.5,train,couple,2,0,0,2,balanced,high,standard,no_restriction,vegan,lowest_cost,53,74,84,70,64,78,70,27,71,90,68,34,budget,2,36.7,1633,3,27
HI0007094,T001774,H0032,November,3,31387,3917.0,100.0,99.0,100.0,100.0,44.44,37.5,74.5,100.0,0.0,100.0,train,couple,2,0,0,2,balanced,high,standard,no_restriction,vegan,lowest_cost,53,74,84,70,64,78,70,27,71,90,68,34,standard,3,71.5,3917,3,54
HI0007095,T001774,H0016,November,3,31387,9320.0,72.0,59.0,100.0,41.49,55.6,62.5,81.55,100.0,85.33,65.08,train,couple,2,0,0,2,balanced,high,standard,no_restriction,vegan,lowest_cost,53,74,84,70,64,78,70,27,71,90,68,34,premium,4,87.3,9320,2,55
HI0007096,T001774,H0015,November,3,31387,24244.0,44.0,79.0,100.0,0.0,67.72,50.0,85.75,100.0,100.0,50.85,train,couple,2,0,0,2,balanced,high,standard,no_restriction,vegan,lowest_cost,53,74,84,70,64,78,70,27,71,90,68,34,luxury,5,88.6,24244,2,66
HI0007097,T001775,H0001,November,4,40595,2049.0,72.0,67.16,100.0,100.0,48.4,25.0,74.8,100.0,0.0,93.16,train,friends,6,0,0,6,balanced,low,standard,no_restriction,vegetarian,balanced,53,51,84,79,53,93,57,14,45,83,50,15,budget,2,36.3,2049,3,13
HI0007098,T001775,H0032,November,4,40595,3917.0,100.0,59.8,100.0,100.0,44.44,37.5,74.5,100.0,0.0,90.68,train,friends,6,0,0,6,balanced,low,standard,no_restriction,vegetarian,balanced,53,51,84,79,53,93,57,14,45,83,50,15,standard,3,71.5,3917,3,54
HI0007099,T001775,H0008,November,4,40595,1314.0,72.0,75.44,100.0,100.0,46.48,37.5,67.15,100.0,0.0,95.24,train,friends,6,0,0,6,balanced,low,standard,no_restriction,vegetarian,balanced,53,51,84,79,53,93,57,14,45,83,50,15,budget,2,35.5,1314,2,44
HI0007100,T001775,H0023,November,4,40595,24419.0,44.0,67.16,100.0,0.0,73.0,62.5,83.95,100.0,100.0,57.06,train,friends,6,0,0,6,balanced,low,standard,no_restriction,vegetarian,balanced,53,51,84,79,53,93,57,14,45,83,50,15,luxury,5,96.1,24419,2,61
HI0007101,T001776,H0004,January,2,21154,4879.0,72.0,58.88,100.0,69.8,58.72,75.0,78.25,100.0,26.42,77.36,test,seniors,1,0,3,4,balanced,medium,budget,no_restriction,no_preference,balanced,78,87,77,50,48,23,28,42,50,34,28,62,standard,3,68.9,4879,3,60
HI0007102,T001776,H0010,January,2,21154,2651.0,100.0,77.28,100.0,100.0,57.16,12.5,74.8,100.0,0.0,100.0,test,seniors,1,0,3,4,balanced,medium,budget,no_restriction,no_preference,balanced,78,87,77,50,48,23,28,42,50,34,28,62,budget,2,58.1,2651,2,28
HI0007103,T001776,H0012,January,2,21154,5444.0,72.0,60.72,100.0,44.12,61.0,37.5,80.35,100.0,48.89,69.76,test,seniors,1,0,3,4,balanced,medium,budget,no_restriction,no_preference,balanced,78,87,77,50,48,23,28,42,50,34,28,62,standard,3,61.7,5444,2,53
HI0007104,T001776,H0030,January,2,21154,1633.0,100.0,56.12,100.0,100.0,55.96,37.5,73.0,100.0,0.0,96.42,test,seniors,1,0,3,4,balanced,medium,budget,no_restriction,no_preference,balanced,78,87,77,50,48,23,28,42,50,34,28,62,budget,2,36.7,1633,3,27
HI0007105,T001777,H0040,March,5,28361,4665.0,100.0,74.0,100.0,86.71,54.88,50.0,73.9,100.0,7.75,90.56,train,couple,2,0,0,2,balanced,low,standard,no_restriction,jain,balanced,77,85,69,18,61,59,75,65,60,53,47,53,standard,3,59.5,4665,3,42
HI0007106,T001777,H0018,March,5,28361,5949.0,100.0,75.0,100.0,50.03,56.08,25.0,80.5,100.0,29.15,86.68,train,couple,2,0,0,2,balanced,low,standard,no_restriction,jain,balanced,77,85,69,18,61,59,75,65,60,53,47,53,standard,3,71.9,5949,2,80
HI0007107,T001777,H0037,March,5,28361,1947.0,72.0,82.0,100.0,100.0,59.8,50.0,83.5,100.0,0.0,90.84,train,couple,2,0,0,2,balanced,low,standard,no_restriction,jain,balanced,77,85,69,18,61,59,75,65,60,53,47,53,budget,2,39.1,1947,3,69
HI0007108,T001777,H0022,March,5,28361,7622.0,72.0,76.0,100.0,2.23,68.68,75.0,82.15,100.0,57.03,68.41,train,couple,2,0,0,2,balanced,low,standard,no_restriction,jain,balanced,77,85,69,18,61,59,75,65,60,53,47,53,premium,4,85.5,7622,2,71
HI0007109,T001778,H0007,March,2,32514,27129.0,72.0,57.0,100.0,0.0,62.92,87.5,84.4,100.0,100.0,69.67,train,couple,2,0,0,2,easy_going,medium,premium,no_restriction,non_vegetarian,fastest,46,53,90,88,63,89,52,4,55,81,65,26,luxury,5,89.5,27129,3,54
HI0007110,T001778,H0038,March,2,32514,9325.0,100.0,68.0,100.0,92.24,57.88,62.5,81.7,100.0,6.79,100.0,train,couple,2,0,0,2,easy_going,medium,premium,no_restriction,non_vegetarian,fastest,46,53,90,88,63,89,52,4,55,81,65,26,premium,4,86.7,9325,2,82
HI0007111,T001778,H0011,March,2,32514,6631.0,72.0,78.0,100.0,100.0,60.4,62.5,78.55,100.0,0.0,96.29,train,couple,2,0,0,2,easy_going,medium,premium,no_restriction,non_vegetarian,fastest,46,53,90,88,63,89,52,4,55,81,65,26,standard,3,62.4,6631,2,15
HI0007112,T001778,H0031,March,2,32514,6095.0,72.0,71.0,100.0,100.0,62.08,50.0,77.5,100.0,0.0,100.0,train,couple,2,0,0,2,easy_going,medium,premium,no_restriction,non_vegetarian,fastest,46,53,90,88,63,89,52,4,55,81,65,26,standard,3,58.2,6095,3,25
HI0007113,T001779,H0032,November,1,5000,3917.0,72.0,83.0,100.0,0.0,44.44,37.5,74.5,100.0,67.09,46.0,train,solo,1,0,0,1,balanced,low,budget,no_restriction,no_preference,balanced,77,70,91,81,84,95,84,79,19,75,63,96,standard,3,71.5,3917,3,54
HI0007114,T001779,H0033,November,1,5000,10987.0,44.0,64.0,100.0,0.0,67.72,62.5,80.35,100.0,100.0,47.81,train,solo,1,0,0,1,balanced,low,budget,no_restriction,no_preference,balanced,77,70,91,81,84,95,84,79,19,75,63,96,premium,4,83.0,10987,2,65
HI0007115,T001779,H0035,November,1,5000,25212.0,16.0,60.0,100.0,0.0,53.08,87.5,74.35,100.0,100.0,34.2,train,solo,1,0,0,1,balanced,low,budget,no_restriction,no_preference,balanced,77,70,91,81,84,95,84,79,19,75,63,96,luxury,5,90.3,25212,2,72
HI0007116,T001779,H0017,November,1,5000,2123.0,100.0,59.0,100.0,92.62,75.28,75.0,85.0,100.0,4.31,100.0,train,solo,1,0,0,1,balanced,low,budget,no_restriction,no_preference,balanced,77,70,91,81,84,95,84,79,19,75,63,96,budget,2,58.2,2123,2,34
HI0007117,T001780,H0037,November,6,102284,1947.0,16.0,62.56,100.0,100.0,59.8,50.0,83.5,100.0,0.0,82.47,validation,friends,4,0,0,4,easy_going,low,luxury,no_restriction,vegetarian,balanced,56,27,95,85,45,64,73,43,6,70,50,24,budget,2,39.1,1947,3,69
HI0007118,T001780,H0039,November,6,102284,25055.0,100.0,57.04,100.0,96.32,52.36,87.5,73.3,100.0,2.15,90.83,validation,friends,4,0,0,4,easy_going,low,luxury,no_restriction,vegetarian,balanced,56,27,95,85,45,64,73,43,6,70,50,24,luxury,5,91.0,25055,2,100
HI0007119,T001780,H0031,November,6,102284,6095.0,44.0,56.12,100.0,100.0,62.08,50.0,77.5,100.0,0.0,90.4,validation,friends,4,0,0,4,easy_going,low,luxury,no_restriction,vegetarian,balanced,56,27,95,85,45,64,73,43,6,70,50,24,standard,3,58.2,6095,3,25
HI0007120,T001780,H0026,November,6,102284,1802.0,16.0,48.76,100.0,100.0,56.08,25.0,80.35,100.0,0.0,68.45,validation,friends,4,0,0,4,easy_going,low,luxury,no_restriction,vegetarian,balanced,56,27,95,85,45,64,73,43,6,70,50,24,budget,2,40.2,1802,3,63
HI0007121,T001781,H0001,January,1,10573,2049.0,72.0,56.0,100.0,100.0,48.4,25.0,74.8,100.0,0.0,96.4,train,solo,1,0,0,1,easy_going,medium,standard,no_restriction,vegetarian,fastest,72,88,74,56,60,31,55,83,54,50,26,63,budget,2,36.3,2049,3,13
HI0007122,T001781,H0005,January,1,10573,5001.0,100.0,66.0,100.0,84.74,61.6,62.5,79.45,100.0,13.35,96.19,train,solo,1,0,0,1,easy_going,medium,standard,no_restriction,vegetarian,fastest,72,88,74,56,60,31,55,83,54,50,26,63,standard,3,64.9,5001,2,47
HI0007123,T001781,H0035,January,1,10573,25212.0,44.0,60.0,100.0,0.0,53.08,87.5,74.35,100.0,100.0,38.88,train,solo,1,0,0,1,easy_going,medium,standard,no_restriction,vegetarian,fastest,72,88,74,56,60,31,55,83,54,50,26,63,luxury,5,90.3,25212,2,72
HI0007124,T001781,H0022,January,1,10573,7622.0,72.0,47.0,100.0,34.82,68.68,75.0,82.15,100.0,57.03,56.39,train,solo,1,0,0,1,easy_going,medium,standard,no_restriction,vegetarian,fastest,72,88,74,56,60,31,55,83,54,50,26,63,premium,4,85.5,7622,2,71
HI0007125,T001782,H0001,October,4,38798,2049.0,44.0,56.0,100.0,100.0,48.4,25.0,74.8,100.0,0.0,97.48,train,solo,1,0,0,1,packed,medium,premium,no_restriction,no_preference,lowest_cost,89,66,93,54,77,12,18,58,45,37,28,92,budget,2,36.3,2049,3,13
HI0007126,T001782,H0014,October,4,38798,11338.0,100.0,54.0,100.0,73.29,61.6,50.0,80.8,100.0,23.37,91.33,train,solo,1,0,0,1,packed,medium,premium,no_restriction,no_preference,lowest_cost,89,66,93,54,77,12,18,58,45,37,28,92,premium,4,89.7,11338,2,74
HI0007127,T001782,H0029,October,4,38798,3084.0,72.0,71.0,100.0,100.0,52.84,62.5,77.35,100.0,0.0,92.61,train,solo,1,0,0,1,packed,medium,premium,no_restriction,no_preference,lowest_cost,89,66,93,54,77,12,18,58,45,37,28,92,standard,3,74.8,3084,2,83
HI0007128,T001782,H0007,October,4,38798,27129.0,72.0,54.0,100.0,0.0,62.92,87.5,84.4,100.0,100.0,72.31,train,solo,1,0,0,1,packed,medium,premium,no_restriction,no_preference,lowest_cost,89,66,93,54,77,12,18,58,45,37,28,92,luxury,5,89.5,27129,3,54
HI0007129,T001783,H0018,December,1,55505,5949.0,72.0,59.8,100.0,100.0,56.08,25.0,80.5,100.0,0.0,100.0,train,friends,8,0,0,8,packed,high,premium,no_restriction,vegetarian,fastest,46,47,43,75,52,29,60,47,56,53,74,52,standard,3,71.9,5949,2,80
HI0007130,T001783,H0033,December,1,55505,10987.0,100.0,74.52,100.0,100.0,67.72,62.5,80.35,100.0,0.0,100.0,train,friends,8,0,0,8,packed,high,premium,no_restriction,vegetarian,fastest,46,47,43,75,52,29,60,47,56,53,74,52,premium,4,83.0,10987,2,65
